<<<<<<< HEAD
dateadded,dateupdated,url,name,description,documentation,license,maintainer,provider,areaServed,startDate,endDate,organisation
2020-08-25,,NHS,,https://developer.nhs.uk/apis/e-Referrals/index.html,e-Referral Service - FHIR API,,,,,,,,,,"A key aspect of the NHS e-RS vision is to enable local innovation and adoption of paperless referrals. To support this vision NHS Digital have created a set of APIs which provide a well-defined, simple to use data interface to the NHS e-Referral Service (e-RS).-n-nWe want to stimulate and assist your development of applications linked to the NHS e-RS using these APIs, so within these pages you will find information about the functionality of these APIs as well as guidance on how we can support you throughout development and implementation.-nFunctionality and Future Roadmap-nCurrently the e-RS Integration APIs provide the following functionality:-n-n    Smartcard Authentication and Authorisation-n    Clinical Referral Information-n    Create Referral-n    Clinical Review (Accept/Reject)-n-nComing Soon:-n-n    Book Appointment (Q3 2020)-n    Manage Referrals (Q4 2020)-n-n    The NHS e-Referral Service Future integration roadmap is published here.<https://digital.nhs.uk/services/e-referral-service/the-future-of-the-nhs-e-referral-service#future-service-roadmap>"
2020-08-25,,NHS,,e-Referral Service - HL7 V3 API,e-Referral Service - HL7 V3 API,,,,,,,,,,"Use this API as a secondary care provider to receive referrals for secondary care using our HL7 V3 API.-n-nDo not use this API as a primary care provider to send referrals from primary to secondary care - instead, use the e-Referral Service FHIR API."
2020-08-25,,NHS,,https://developer.nhs.uk/apis/fgm-v2.1/,Female Genital Mutilation - FHIR API,,,,,,,,,,"Female Genital Mutilation (FGM) is an illegal, extremely harmful practice and a form of child abuse and violence. The Government is committed to preventing and ending this harmful practice which violates the rights of children and adults.-n-nThe Department of Health (DH) in partnership with NHS England has launched a FGM Prevention Programme which aims to improve the NHS’ response to FGM, increase levels of safeguarding for children at risk of FGM and provide better subsequent support and care for those that have undergone FGM.-n-nAs part of the FGM Prevention Programme, a national FGM Information Sharing System (FGM-IS) has been developed. This is a national IT service and forms part of the national Spine architecture. It allows FGM information for children under 18 to be stored and shared with relevant NHS healthcare professionals across departmental, organisational and geographical boundaries within England, supporting effective early intervention and ongoing safeguarding of children potentially at risk of FGM."
2020-08-25,,NHS,,https://digital.nhs.uk/developer/api-catalogue/gp2gp,GP2GP - HL7 V3 API,,,,,,,,,,"-n-nUse this API to transfer patients' electronic health records between old and new practices when they change GPs.-n-nYou can:-n-n    include large records and those with many attachments-n    reduce paper printing when patients leave a practice-n    integrate (file) the electronic health record for returning patients-n    log issues easily with easy-to-understand and more informative error messages-n    monitor in real time the processes to track issues and performance-n-nFor more details, see GP2GP <https://digital.nhs.uk/services/gp2gp>.-n"
2020-08-25,,NHS,,https://digital.nhs.uk/services/gp-connect/gp-connect-specifications-for-developers,GP connect - FHIR API,,,,,,,,,,GP Connect is a service that lets GP practices and authorised clinical staff share and view GP practice clinical information and data between IT systems.
2020-08-25,,NHS,,https://portal.developer.nhs.uk/docs/hello-world-prod/1/overview,Hello World API,,,,,,,,,,"Use this API to transfer patients' electronic health records between old and new practices when they change GPs.-n-nYou can:-n-n    include large records and those with many attachments-n    reduce paper printing when patients leave a practice-n    integrate (file) the electronic health record for returning patients-n    log issues easily with easy-to-understand and more informative error messages-n    monitor in real time the processes to track issues and performance-n-nFor more details, see GP2GP <https://digital.nhs.uk/services/gp2gp>.-nUse this API alongside our tutorials. You can learn to connect via:-n-n    open-access-n    application-restricted.-n    user-restricted.-n"
2020-08-25,,NHS,,https://digital.nhs.uk/developer/api-catalogue/legitimate-relationship-service-hl7-v3,Legitimate Relationship Service - HL7 V3 API,,,,,,,,,,Use this API to access a patient's legitimate relationships. You might want to do this as part of your information governance approach when accessing the Summary Care Record.-n-nYou can:-n-n    create legitimate relationships-n    change the status of a legitimate relationship-n    query legitimate relationships-n    batch query legitimate relationships-n    identify user role profiles-n    manage user workgroup membership-n-n
2020-08-25,,NHS,,https://meshapi.docs.apiary.io/#,Messaging Exchange for Social care and Health (MESH),,,,,,,,,,"The Message Exchange for Social care and Health (MESH) component of the Spine allows messages and files to be delivered to registered recipients via a java client. Users register for a mailbox and install the client. The MESH client manages the sending of messages which users (typically user systems) have placed in an outbox directory on their machine.-n-nIt similarly manages the downloading of messages and files which other users have placed in the user’s virtual inbox on the Spine. The MESH server has been designed with an underlying HTTP based protocol. This protocol is capable of being used directly where user systems wish to bypass the MESH client or where they want to construct their own clients. Thus the MESH service will become a direct ‘store and retrieve’ messaging mechanism between endpoints as a new asynchronous pattern for Spine consumers. MESH uses a RESTful paradigm and thus messages which are send via mesh are POSTed to a MESH virtual outbox and recipients retrieve messages through a GET to their virtual inbox. The following document summarises the MESH HTTP API which may be used by clients directly or over which other SOAP or other APIs may be overlaid.-n-nPlease note that the Production Server listed in the Console of this Apiary page refers to NHS Digital's Solution Assurance Integration test environment and not Live. Therefore, certificates, mailbox and mailbox passwords need to be created in order to test using this Apiary webpage-n-nPlease contact the Solutions Assurance helpdesk to request these."
2020-08-25,,NHS,,https://developer.nhs.uk/apis/optout/,National Data Opt-out - FHIR API,,,,,,,,,,"The National Data Opt-out Programme (NDOP) is a product of the National Data Guardian (NDG) review on data security and how individuals’ data is used and shared by healthcare organizations. NDOP has been created to provide a model that will allow each individual patient to have control over specific data, being able to choose the purposes for which data can be shared.-n-nNDOP will provide a mechanism for patients registered with a GP in England to control data sharing preferences.-n-nThe initial phase will provide an on-line portal where patients can use a standard web browser to set their data sharing preferences. Additional mechanisms will be introduced at a later date, including GP Practice Systems, mobile devices and off-line systems."
2020-08-25,,NHS,,https://developer.nhs.uk/apis/ems-beta/,National Events Management System,,,,,,,,,,The National Events Management Service (NEMS) is a national service implemented on the Spine allowing for patient centric event messages to be published from one system and distributed to a number of other subscriber systems.-n-nThe NEMS is designed to be a generic transport mechanism which can support a variety of use cases and event types from a number of different care settings. This specification focuses on the transport mechanism and the event messages structure for events supported by the NEMS:-n-n    Messaging Architecture-n    Subscription Management-n    Event Publication-n    Event Receiver Requirements
2020-08-25,,NHS,,https://digital.nhs.uk/developer/api-catalogue/nhais-gp-links,National Health Application and Infrastructure Services - NHAIS GP Links API,,,,,,,,,,"Use this API to manage GP registrations and other patient data in National Health Application and Infrastructure Services (NHAIS).-n-nYou can:-n-n    register a patient at a GP practice-n    receive a patient deregistration (deduction) notification at the previous GP practice-n    update patient demographics information, such as address-n-nThis API forms part of the end-to-end GP registration process. For more details on the end-to-end process, contact us <https://digital.nhs.uk/developer/help-and-support>."
